fold,sample_id,obj_name,baseline_miou,original_miou,original_iter,original_non_degraded,original_fallback,original_delta_vs_baseline,original_delta_vs_original,support_fg_miou,support_fg_iter,support_fg_fallback,support_fg_non_degraded,support_fg_delta_vs_baseline,support_fg_delta_vs_original,support_decoder_fg_miou,support_decoder_fg_iter,support_decoder_fg_fallback,support_decoder_fg_non_degraded,support_decoder_fg_delta_vs_baseline,support_decoder_fg_delta_vs_original
0,fold0:141_class-1,141_class-1,0.71091509,0.65001673,5,0,0,-0.06089836,0.00000000,0.71091509,0,1,1,0.00000000,0.06089836,0.71091509,0,1,1,0.00000000,0.06089836
0,fold0:142_class-2,142_class-2,0.68626034,0.95263618,5,1,0,0.26637584,0.00000000,0.95263618,5,0,1,0.26637584,0.00000000,0.95263618,5,0,1,0.26637584,0.00000000
0,fold0:143_class-2,143_class-2,0.30476126,0.29155985,2,0,0,-0.01320142,0.00000000,0.30476126,0,1,1,0.00000000,0.01320142,0.30476126,0,1,1,0.00000000,0.01320142
0,fold0:144_class-3,144_class-3,0.63166481,0.66243589,5,1,0,0.03077108,0.00000000,0.63166481,0,1,1,0.00000000,-0.03077108,0.63166481,0,1,1,0.00000000,-0.03077108
0,fold0:145_class-3,145_class-3,0.60532641,0.48701203,5,0,0,-0.11831439,0.00000000,0.48701203,5,0,0,-0.11831439,0.00000000,0.48701203,5,0,0,-0.11831439,0.00000000
0,fold0:146_class-4,146_class-4,0.90831733,0.93738747,4,1,0,0.02907014,0.00000000,0.93738747,4,0,1,0.02907014,0.00000000,0.93738747,4,0,1,0.02907014,0.00000000
0,fold0:147_class-2,147_class-2,0.97996497,0.94682276,2,0,0,-0.03314221,0.00000000,0.97996497,0,1,1,0.00000000,0.03314221,0.97996497,0,1,1,0.00000000,0.03314221
0,fold0:148_class-2,148_class-2,0.89029938,0.85519236,1,0,0,-0.03510702,0.00000000,0.89029938,0,1,1,0.00000000,0.03510702,0.89029938,0,1,1,0.00000000,0.03510702
0,fold0:149_class-2,149_class-2,0.99710083,0.99710083,0,1,0,0.00000000,0.00000000,0.99710083,0,0,1,0.00000000,0.00000000,0.99710083,0,0,1,0.00000000,0.00000000
0,fold0:150_class-2,150_class-2,0.42593116,0.93162167,3,1,0,0.50569052,0.00000000,0.93162167,3,0,1,0.50569052,0.00000000,0.42593116,0,1,1,0.00000000,-0.50569052
0,fold0:151_class-2,151_class-2,0.99916261,0.99916261,0,1,0,0.00000000,0.00000000,0.99916261,0,0,1,0.00000000,0.00000000,0.99916261,0,0,1,0.00000000,0.00000000
0,fold0:152_class-1,152_class-1,0.58246678,0.58246678,0,1,0,0.00000000,0.00000000,0.58246678,0,0,1,0.00000000,0.00000000,0.58246678,0,0,1,0.00000000,0.00000000
0,fold0:153_class-4,153_class-4,0.38374853,0.59443212,2,1,0,0.21068358,0.00000000,0.59443212,2,0,1,0.21068358,0.00000000,0.38374853,0,1,1,0.00000000,-0.21068358
0,fold0:154_class-2,154_class-2,0.02535373,0.92391801,4,1,0,0.89856428,0.00000000,0.92391801,4,0,1,0.89856428,0.00000000,0.92391801,4,0,1,0.89856428,0.00000000
0,fold0:155_class-0,155_class-0,0.99480033,0.94590938,2,0,0,-0.04889095,0.00000000,0.99480033,0,1,1,0.00000000,0.04889095,0.99480033,0,1,1,0.00000000,0.04889095
0,fold0:156_class-2,156_class-2,0.93684322,0.59467167,5,0,0,-0.34217155,0.00000000,0.59467167,5,0,0,-0.34217155,0.00000000,0.59467167,5,0,0,-0.34217155,0.00000000
0,fold0:157_class-2,157_class-2,0.63122499,0.93082660,4,1,0,0.29960161,0.00000000,0.93082660,4,0,1,0.29960161,0.00000000,0.93082660,4,0,1,0.29960161,0.00000000
0,fold0:158_class-2,158_class-2,0.65062785,0.65062785,0,1,0,0.00000000,0.00000000,0.65062785,0,0,1,0.00000000,0.00000000,0.65062785,0,0,1,0.00000000,0.00000000
0,fold0:159_class-1,159_class-1,0.81081438,0.83591676,5,1,0,0.02510238,0.00000000,0.83591676,5,0,1,0.02510238,0.00000000,0.83591676,5,0,1,0.02510238,0.00000000
0,fold0:160_class-2,160_class-2,0.99810660,0.93191624,5,0,0,-0.06619036,0.00000000,0.99810660,0,1,1,0.00000000,0.06619036,0.99810660,0,1,1,0.00000000,0.06619036
0,fold0:161_class-4,161_class-4,0.73114169,0.79290676,1,1,0,0.06176507,0.00000000,0.79290676,1,0,1,0.06176507,0.00000000,0.79290676,1,0,1,0.06176507,0.00000000
0,fold0:162_class-0,162_class-0,0.99768162,0.95319176,5,0,0,-0.04448986,0.00000000,0.95319176,5,0,0,-0.04448986,0.00000000,0.95319176,5,0,0,-0.04448986,0.00000000
0,fold0:163_class-0,163_class-0,0.99569809,0.94923633,2,0,0,-0.04646176,0.00000000,0.94923633,2,0,0,-0.04646176,0.00000000,0.94923633,2,0,0,-0.04646176,0.00000000
0,fold0:164_class-3,164_class-3,0.80547750,0.80547750,0,1,0,0.00000000,0.00000000,0.80547750,0,0,1,0.00000000,0.00000000,0.80547750,0,0,1,0.00000000,0.00000000
0,fold0:165_class-4,165_class-4,0.38195628,0.36823887,3,0,0,-0.01371741,0.00000000,0.36823887,3,0,0,-0.01371741,0.00000000,0.36823887,3,0,0,-0.01371741,0.00000000
0,fold0:166_class-1,166_class-1,0.60058725,0.53314668,1,0,0,-0.06744057,0.00000000,0.53314668,1,0,0,-0.06744057,0.00000000,0.53314668,1,0,0,-0.06744057,0.00000000
0,fold0:167_class-0,167_class-0,0.99912316,0.90771222,5,0,0,-0.09141093,0.00000000,0.90771222,5,0,0,-0.09141093,0.00000000,0.90771222,5,0,0,-0.09141093,0.00000000
0,fold0:168_class-4,168_class-4,0.40560964,0.42219079,5,1,0,0.01658115,0.00000000,0.40560964,0,1,1,0.00000000,-0.01658115,0.40560964,0,1,1,0.00000000,-0.01658115
0,fold0:169_class-4,169_class-4,0.65832639,0.95872718,3,1,0,0.30040079,0.00000000,0.65832639,0,1,1,0.00000000,-0.30040079,0.65832639,0,1,1,0.00000000,-0.30040079
0,fold0:170_class-4,170_class-4,0.74536079,0.90405560,4,1,0,0.15869480,0.00000000,0.90405560,4,0,1,0.15869480,0.00000000,0.90405560,4,0,1,0.15869480,0.00000000
0,fold0:171_class-2,171_class-2,0.99941862,0.88901961,4,0,0,-0.11039901,0.00000000,0.88901961,4,0,0,-0.11039901,0.00000000,0.88901961,4,0,0,-0.11039901,0.00000000
0,fold0:172_class-4,172_class-4,0.99462438,0.71959913,1,0,0,-0.27502525,0.00000000,0.71959913,1,0,0,-0.27502525,0.00000000,0.71959913,1,0,0,-0.27502525,0.00000000
0,fold0:173_class-3,173_class-3,0.60575384,0.45576704,1,0,0,-0.14998680,0.00000000,0.60575384,0,1,1,0.00000000,0.14998680,0.60575384,0,1,1,0.00000000,0.14998680
0,fold0:174_class-4,174_class-4,0.31058693,0.48185721,5,1,0,0.17127028,0.00000000,0.48185721,5,0,1,0.17127028,0.00000000,0.48185721,5,0,1,0.17127028,0.00000000
0,fold0:175_class-4,175_class-4,0.89184445,0.89184445,0,1,0,0.00000000,0.00000000,0.89184445,0,0,1,0.00000000,0.00000000,0.89184445,0,0,1,0.00000000,0.00000000
0,fold0:176_class-0,176_class-0,0.99862003,0.94940645,5,0,0,-0.04921359,0.00000000,0.99862003,0,1,1,0.00000000,0.04921359,0.99862003,0,1,1,0.00000000,0.04921359
0,fold0:177_class-4,177_class-4,0.61338419,0.23814908,1,0,0,-0.37523511,0.00000000,0.61338419,0,1,1,0.00000000,0.37523511,0.61338419,0,1,1,0.00000000,0.37523511
0,fold0:178_class-0,178_class-0,0.05326097,0.74603438,1,1,0,0.69277341,0.00000000,0.74603438,1,0,1,0.69277341,0.00000000,0.05326097,0,1,1,0.00000000,-0.69277341
0,fold0:179_class-1,179_class-1,0.62544060,0.62544060,0,1,0,0.00000000,0.00000000,0.62544060,0,0,1,0.00000000,0.00000000,0.62544060,0,0,1,0.00000000,0.00000000
0,fold0:180_class-4,180_class-4,0.42881334,0.43358433,3,1,0,0.00477099,0.00000000,0.43358433,3,0,1,0.00477099,0.00000000,0.43358433,3,0,1,0.00477099,0.00000000
0,fold0:181_class-0,181_class-0,0.97596180,0.90469682,4,0,0,-0.07126498,0.00000000,0.90469682,4,0,0,-0.07126498,0.00000000,0.90469682,4,0,0,-0.07126498,0.00000000
0,fold0:182_class-3,182_class-3,0.95762628,0.95762628,0,1,0,0.00000000,0.00000000,0.95762628,0,0,1,0.00000000,0.00000000,0.95762628,0,0,1,0.00000000,0.00000000
0,fold0:183_class-3,183_class-3,0.99839532,0.90092182,4,0,0,-0.09747350,0.00000000,0.99839532,0,1,1,0.00000000,0.09747350,0.99839532,0,1,1,0.00000000,0.09747350
0,fold0:184_class-1,184_class-1,0.61007047,0.53357154,5,0,0,-0.07649893,0.00000000,0.61007047,0,1,1,0.00000000,0.07649893,0.61007047,0,1,1,0.00000000,0.07649893
0,fold0:185_class-1,185_class-1,0.80066812,0.80066812,0,1,0,0.00000000,0.00000000,0.80066812,0,0,1,0.00000000,0.00000000,0.80066812,0,0,1,0.00000000,0.00000000
0,fold0:186_class-4,186_class-4,0.43375039,0.31910938,5,0,0,-0.11464101,0.00000000,0.43375039,0,1,1,0.00000000,0.11464101,0.43375039,0,1,1,0.00000000,0.11464101
0,fold0:187_class-2,187_class-2,0.96901768,0.92738175,1,0,0,-0.04163593,0.00000000,0.92738175,1,0,0,-0.04163593,0.00000000,0.96901768,0,1,1,0.00000000,0.04163593
0,fold0:188_class-1,188_class-1,0.46152478,0.42698842,2,0,0,-0.03453636,0.00000000,0.46152478,0,1,1,0.00000000,0.03453636,0.46152478,0,1,1,0.00000000,0.03453636
0,fold0:189_class-2,189_class-2,0.99428546,0.96122748,2,0,0,-0.03305799,0.00000000,0.96122748,2,0,0,-0.03305799,0.00000000,0.96122748,2,0,0,-0.03305799,0.00000000
0,fold0:190_class-2,190_class-2,0.99465728,0.96396345,4,0,0,-0.03069383,0.00000000,0.96396345,4,0,0,-0.03069383,0.00000000,0.99465728,0,1,1,0.00000000,0.03069383
0,fold0:191_class-2,191_class-2,0.98760056,0.93684018,3,0,0,-0.05076039,0.00000000,0.98760056,0,1,1,0.00000000,0.05076039,0.98760056,0,1,1,0.00000000,0.05076039
0,fold0:192_class-3,192_class-3,0.97147822,0.87375093,2,0,0,-0.09772730,0.00000000,0.97147822,0,1,1,0.00000000,0.09772730,0.97147822,0,1,1,0.00000000,0.09772730
0,fold0:193_class-4,193_class-4,0.99772465,0.97227126,2,0,0,-0.02545339,0.00000000,0.97227126,2,0,0,-0.02545339,0.00000000,0.97227126,2,0,0,-0.02545339,0.00000000
0,fold0:194_class-2,194_class-2,0.87598360,0.85877597,5,0,0,-0.01720762,0.00000000,0.87598360,0,1,1,0.00000000,0.01720762,0.87598360,0,1,1,0.00000000,0.01720762
0,fold0:195_class-0,195_class-0,0.99378181,0.99378181,0,1,0,0.00000000,0.00000000,0.99378181,0,0,1,0.00000000,0.00000000,0.99378181,0,0,1,0.00000000,0.00000000
0,fold0:196_class-3,196_class-3,0.62530375,0.46875793,4,0,0,-0.15654582,0.00000000,0.46875793,4,0,0,-0.15654582,0.00000000,0.46875793,4,0,0,-0.15654582,0.00000000
0,fold0:197_class-0,197_class-0,0.99930680,0.34745145,3,0,0,-0.65185535,0.00000000,0.99930680,0,1,1,0.00000000,0.65185535,0.99930680,0,1,1,0.00000000,0.65185535
0,fold0:198_class-2,198_class-2,0.36670732,0.36193347,4,0,0,-0.00477386,0.00000000,0.36193347,4,0,0,-0.00477386,0.00000000,0.36193347,4,0,0,-0.00477386,0.00000000
0,fold0:199_class-1,199_class-1,0.05885170,0.69517541,4,1,0,0.63632371,0.00000000,0.69517541,4,0,1,0.63632371,0.00000000,0.69517541,4,0,1,0.63632371,0.00000000
0,fold0:200_class-2,200_class-2,0.93145174,0.93145174,0,1,0,0.00000000,0.00000000,0.93145174,0,0,1,0.00000000,0.00000000,0.93145174,0,0,1,0.00000000,0.00000000
0,fold0:201_class-2,201_class-2,0.87467921,0.92912328,3,1,0,0.05444407,0.00000000,0.87467921,0,1,1,0.00000000,-0.05444407,0.87467921,0,1,1,0.00000000,-0.05444407
0,fold0:202_class-3,202_class-3,0.58325016,0.58325016,0,1,0,0.00000000,0.00000000,0.58325016,0,0,1,0.00000000,0.00000000,0.58325016,0,0,1,0.00000000,0.00000000
0,fold0:203_class-4,203_class-4,0.86814225,0.86814225,0,1,0,0.00000000,0.00000000,0.86814225,0,0,1,0.00000000,0.00000000,0.86814225,0,0,1,0.00000000,0.00000000
0,fold0:204_class-4,204_class-4,0.46638286,0.40038186,4,0,0,-0.06600100,0.00000000,0.40038186,4,0,0,-0.06600100,0.00000000,0.40038186,4,0,0,-0.06600100,0.00000000
0,fold0:205_class-2,205_class-2,0.73791397,0.81892824,5,1,0,0.08101428,0.00000000,0.81892824,5,0,1,0.08101428,0.00000000,0.81892824,5,0,1,0.08101428,0.00000000
0,fold0:206_class-2,206_class-2,0.99881458,0.92707253,3,0,0,-0.07174206,0.00000000,0.92707253,3,0,0,-0.07174206,0.00000000,0.92707253,3,0,0,-0.07174206,0.00000000
0,fold0:207_class-2,207_class-2,0.42935771,0.40873253,3,0,0,-0.02062517,0.00000000,0.40873253,3,0,0,-0.02062517,0.00000000,0.40873253,3,0,0,-0.02062517,0.00000000
0,fold0:208_class-4,208_class-4,0.37278596,0.37278596,0,1,0,0.00000000,0.00000000,0.37278596,0,0,1,0.00000000,0.00000000,0.37278596,0,0,1,0.00000000,0.00000000
0,fold0:209_class-3,209_class-3,0.44446748,0.87659860,1,1,0,0.43213111,0.00000000,0.87659860,1,0,1,0.43213111,0.00000000,0.87659860,1,0,1,0.43213111,0.00000000
0,fold0:210_class-0,210_class-0,0.76540005,0.73772764,2,0,0,-0.02767241,0.00000000,0.73772764,2,0,0,-0.02767241,0.00000000,0.73772764,2,0,0,-0.02767241,0.00000000
0,fold0:211_class-1,211_class-1,0.38686204,0.58704078,5,1,0,0.20017874,0.00000000,0.58704078,5,0,1,0.20017874,0.00000000,0.38686204,0,1,1,0.00000000,-0.20017874
0,fold0:212_class-1,212_class-1,0.32633260,0.45025799,2,1,0,0.12392539,0.00000000,0.45025799,2,0,1,0.12392539,0.00000000,0.45025799,2,0,1,0.12392539,0.00000000
0,fold0:213_class-2,213_class-2,0.02014059,0.02014059,0,1,0,0.00000000,0.00000000,0.02014059,0,0,1,0.00000000,0.00000000,0.02014059,0,0,1,0.00000000,0.00000000
0,fold0:214_class-2,214_class-2,0.69418097,0.80662912,3,1,0,0.11244816,0.00000000,0.80662912,3,0,1,0.11244816,0.00000000,0.80662912,3,0,1,0.11244816,0.00000000
0,fold0:215_class-0,215_class-0,0.93700862,0.90721238,1,0,0,-0.02979624,0.00000000,0.93700862,0,1,1,0.00000000,0.02979624,0.93700862,0,1,1,0.00000000,0.02979624
0,fold0:216_class-4,216_class-4,0.44105425,0.44105425,0,1,0,0.00000000,0.00000000,0.44105425,0,0,1,0.00000000,0.00000000,0.44105425,0,0,1,0.00000000,0.00000000
0,fold0:217_class-2,217_class-2,0.99794155,0.96203542,5,0,0,-0.03590614,0.00000000,0.99794155,0,1,1,0.00000000,0.03590614,0.99794155,0,1,1,0.00000000,0.03590614
0,fold0:218_class-1,218_class-1,0.39286765,0.47147352,4,1,0,0.07860586,0.00000000,0.47147352,4,0,1,0.07860586,0.00000000,0.47147352,4,0,1,0.07860586,0.00000000
0,fold0:219_class-0,219_class-0,0.99246913,0.88659567,4,0,0,-0.10587347,0.00000000,0.99246913,0,1,1,0.00000000,0.10587347,0.99246913,0,1,1,0.00000000,0.10587347
0,fold0:220_class-4,220_class-4,0.55729848,0.55729848,0,1,0,0.00000000,0.00000000,0.55729848,0,0,1,0.00000000,0.00000000,0.55729848,0,0,1,0.00000000,0.00000000
0,fold0:221_class-2,221_class-2,0.97421753,0.92934000,4,0,0,-0.04487753,0.00000000,0.97421753,0,1,1,0.00000000,0.04487753,0.97421753,0,1,1,0.00000000,0.04487753
0,fold0:222_class-2,222_class-2,0.96425140,0.86420751,2,0,0,-0.10004389,0.00000000,0.96425140,0,1,1,0.00000000,0.10004389,0.96425140,0,1,1,0.00000000,0.10004389
0,fold0:223_class-4,223_class-4,0.31986812,0.30790922,2,0,0,-0.01195890,0.00000000,0.30790922,2,0,0,-0.01195890,0.00000000,0.30790922,2,0,0,-0.01195890,0.00000000
0,fold0:224_class-1,224_class-1,0.47513986,0.85883713,3,1,0,0.38369727,0.00000000,0.85883713,3,0,1,0.38369727,0.00000000,0.85883713,3,0,1,0.38369727,0.00000000
0,fold0:225_class-1,225_class-1,0.84426475,0.84426475,0,1,0,0.00000000,0.00000000,0.84426475,0,0,1,0.00000000,0.00000000,0.84426475,0,0,1,0.00000000,0.00000000
0,fold0:226_class-3,226_class-3,0.45732242,0.46087193,5,1,0,0.00354952,0.00000000,0.45732242,0,1,1,0.00000000,-0.00354952,0.45732242,0,1,1,0.00000000,-0.00354952
0,fold0:227_class-0,227_class-0,0.91037804,0.86525589,1,0,0,-0.04512215,0.00000000,0.91037804,0,1,1,0.00000000,0.04512215,0.91037804,0,1,1,0.00000000,0.04512215
0,fold0:228_class-2,228_class-2,0.77077466,0.83353215,5,1,0,0.06275749,0.00000000,0.77077466,0,1,1,0.00000000,-0.06275749,0.77077466,0,1,1,0.00000000,-0.06275749
0,fold0:229_class-3,229_class-3,0.94388008,0.92053270,4,0,0,-0.02334738,0.00000000,0.94388008,0,1,1,0.00000000,0.02334738,0.94388008,0,1,1,0.00000000,0.02334738
0,fold0:230_class-1,230_class-1,0.60366523,0.54539686,2,0,0,-0.05826837,0.00000000,0.60366523,0,1,1,0.00000000,0.05826837,0.60366523,0,1,1,0.00000000,0.05826837
0,fold0:231_class-4,231_class-4,0.98576248,0.96064961,5,0,0,-0.02511287,0.00000000,0.98576248,0,1,1,0.00000000,0.02511287,0.98576248,0,1,1,0.00000000,0.02511287
0,fold0:232_class-0,232_class-0,0.86270404,0.95302439,1,1,0,0.09032035,0.00000000,0.86270404,0,1,1,0.00000000,-0.09032035,0.86270404,0,1,1,0.00000000,-0.09032035
0,fold0:233_class-0,233_class-0,0.99948859,0.95478082,3,0,0,-0.04470778,0.00000000,0.99948859,0,1,1,0.00000000,0.04470778,0.99948859,0,1,1,0.00000000,0.04470778
0,fold0:234_class-2,234_class-2,0.66747415,0.65126210,3,0,0,-0.01621205,0.00000000,0.65126210,3,0,0,-0.01621205,0.00000000,0.65126210,3,0,0,-0.01621205,0.00000000
0,fold0:235_class-3,235_class-3,0.40295026,0.86991197,1,1,0,0.46696171,0.00000000,0.86991197,1,0,1,0.46696171,0.00000000,0.86991197,1,0,1,0.46696171,0.00000000
0,fold0:236_class-2,236_class-2,0.03780748,0.86596859,5,1,0,0.82816110,0.00000000,0.86596859,5,0,1,0.82816110,0.00000000,0.03780748,0,1,1,0.00000000,-0.82816110
0,fold0:237_class-2,237_class-2,0.99913132,0.99913132,0,1,0,0.00000000,0.00000000,0.99913132,0,0,1,0.00000000,0.00000000,0.99913132,0,0,1,0.00000000,0.00000000
0,fold0:238_class-0,238_class-0,0.77634203,0.93067116,4,1,0,0.15432912,0.00000000,0.93067116,4,0,1,0.15432912,0.00000000,0.93067116,4,0,1,0.15432912,0.00000000
0,fold0:239_class-0,239_class-0,0.88728261,0.40835005,4,0,0,-0.47893256,0.00000000,0.40835005,4,0,0,-0.47893256,0.00000000,0.40835005,4,0,0,-0.47893256,0.00000000
0,fold0:240_class-3,240_class-3,0.89675212,0.83282840,1,0,0,-0.06392372,0.00000000,0.89675212,0,1,1,0.00000000,0.06392372,0.89675212,0,1,1,0.00000000,0.06392372
0,fold0:241_class-2,241_class-2,0.77063274,0.77063274,0,1,0,0.00000000,0.00000000,0.77063274,0,0,1,0.00000000,0.00000000,0.77063274,0,0,1,0.00000000,0.00000000
0,fold0:242_class-2,242_class-2,0.90512288,0.93074316,4,1,0,0.02562028,0.00000000,0.90512288,0,1,1,0.00000000,-0.02562028,0.90512288,0,1,1,0.00000000,-0.02562028
0,fold0:243_class-0,243_class-0,0.99773771,0.99773771,0,1,0,0.00000000,0.00000000,0.99773771,0,0,1,0.00000000,0.00000000,0.99773771,0,0,1,0.00000000,0.00000000
0,fold0:244_class-1,244_class-1,0.74566895,0.74566895,0,1,0,0.00000000,0.00000000,0.74566895,0,0,1,0.00000000,0.00000000,0.74566895,0,0,1,0.00000000,0.00000000
0,fold0:245_class-4,245_class-4,0.21476337,0.41979513,3,1,0,0.20503175,0.00000000,0.41979513,3,0,1,0.20503175,0.00000000,0.41979513,3,0,1,0.20503175,0.00000000
0,fold0:246_class-0,246_class-0,0.99908745,0.91737163,1,0,0,-0.08171582,0.00000000,0.91737163,1,0,0,-0.08171582,0.00000000,0.91737163,1,0,0,-0.08171582,0.00000000
0,fold0:247_class-4,247_class-4,0.34055156,0.95008969,1,1,0,0.60953814,0.00000000,0.95008969,1,0,1,0.60953814,0.00000000,0.95008969,1,0,1,0.60953814,0.00000000
0,fold0:248_class-2,248_class-2,0.60980916,0.59951782,4,0,0,-0.01029134,0.00000000,0.59951782,4,0,0,-0.01029134,0.00000000,0.60980916,0,1,1,0.00000000,0.01029134
0,fold0:249_class-4,249_class-4,0.43163124,0.43163124,0,1,0,0.00000000,0.00000000,0.43163124,0,0,1,0.00000000,0.00000000,0.43163124,0,0,1,0.00000000,0.00000000
0,fold0:250_class-1,250_class-1,0.53179497,0.51268232,2,0,0,-0.01911265,0.00000000,0.51268232,2,0,0,-0.01911265,0.00000000,0.51268232,2,0,0,-0.01911265,0.00000000
0,fold0:251_class-2,251_class-2,0.38041788,0.38041788,0,1,0,0.00000000,0.00000000,0.38041788,0,0,1,0.00000000,0.00000000,0.38041788,0,0,1,0.00000000,0.00000000
0,fold0:252_class-0,252_class-0,0.60082436,0.94256866,1,1,0,0.34174430,0.00000000,0.60082436,0,1,1,0.00000000,-0.34174430,0.60082436,0,1,1,0.00000000,-0.34174430
0,fold0:253_class-3,253_class-3,0.11081366,0.11230142,4,1,0,0.00148775,0.00000000,0.11230142,4,0,1,0.00148775,0.00000000,0.11230142,4,0,1,0.00148775,0.00000000
0,fold0:254_class-0,254_class-0,0.98379529,0.94267392,5,0,0,-0.04112136,0.00000000,0.94267392,5,0,0,-0.04112136,0.00000000,0.94267392,5,0,0,-0.04112136,0.00000000
0,fold0:255_class-0,255_class-0,0.99837667,0.95245510,2,0,0,-0.04592156,0.00000000,0.99837667,0,1,1,0.00000000,0.04592156,0.99837667,0,1,1,0.00000000,0.04592156
0,fold0:256_class-1,256_class-1,0.46051484,0.46051484,0,1,0,0.00000000,0.00000000,0.46051484,0,0,1,0.00000000,0.00000000,0.46051484,0,0,1,0.00000000,0.00000000
0,fold0:257_class-3,257_class-3,0.36600050,0.36600050,0,1,0,0.00000000,0.00000000,0.36600050,0,0,1,0.00000000,0.00000000,0.36600050,0,0,1,0.00000000,0.00000000
0,fold0:258_class-1,258_class-1,0.41985029,0.36803576,5,0,0,-0.05181453,0.00000000,0.41985029,0,1,1,0.00000000,0.05181453,0.41985029,0,1,1,0.00000000,0.05181453
0,fold0:259_class-0,259_class-0,0.71491230,0.91275269,1,1,0,0.19784039,0.00000000,0.71491230,0,1,1,0.00000000,-0.19784039,0.71491230,0,1,1,0.00000000,-0.19784039
0,fold0:260_class-0,260_class-0,0.27246767,0.74397659,4,1,0,0.47150892,0.00000000,0.74397659,4,0,1,0.47150892,0.00000000,0.74397659,4,0,1,0.47150892,0.00000000
0,fold0:261_class-0,261_class-0,0.84280968,0.76916432,3,0,0,-0.07364535,0.00000000,0.76916432,3,0,0,-0.07364535,0.00000000,0.76916432,3,0,0,-0.07364535,0.00000000
0,fold0:262_class-2,262_class-2,0.65815353,0.51856869,3,0,0,-0.13958484,0.00000000,0.65815353,0,1,1,0.00000000,0.13958484,0.65815353,0,1,1,0.00000000,0.13958484
0,fold0:263_class-2,263_class-2,0.97716886,0.97716886,0,1,0,0.00000000,0.00000000,0.97716886,0,0,1,0.00000000,0.00000000,0.97716886,0,0,1,0.00000000,0.00000000
0,fold0:264_class-0,264_class-0,0.99292189,0.94031858,3,0,0,-0.05260330,0.00000000,0.94031858,3,0,0,-0.05260330,0.00000000,0.94031858,3,0,0,-0.05260330,0.00000000
0,fold0:265_class-2,265_class-2,0.66272229,0.97250533,4,1,0,0.30978304,0.00000000,0.66272229,0,1,1,0.00000000,-0.30978304,0.66272229,0,1,1,0.00000000,-0.30978304
0,fold0:266_class-4,266_class-4,0.99952477,0.49274653,3,0,0,-0.50677824,0.00000000,0.49274653,3,0,0,-0.50677824,0.00000000,0.49274653,3,0,0,-0.50677824,0.00000000
0,fold0:267_class-2,267_class-2,0.99439335,0.99439335,0,1,0,0.00000000,0.00000000,0.99439335,0,0,1,0.00000000,0.00000000,0.99439335,0,0,1,0.00000000,0.00000000
0,fold0:268_class-0,268_class-0,0.99603486,0.95185554,3,0,0,-0.04417932,0.00000000,0.95185554,3,0,0,-0.04417932,0.00000000,0.95185554,3,0,0,-0.04417932,0.00000000
0,fold0:269_class-3,269_class-3,0.89593923,0.89593923,0,1,0,0.00000000,0.00000000,0.89593923,0,0,1,0.00000000,0.00000000,0.89593923,0,0,1,0.00000000,0.00000000
0,fold0:270_class-0,270_class-0,0.99294829,0.99294829,0,1,0,0.00000000,0.00000000,0.99294829,0,0,1,0.00000000,0.00000000,0.99294829,0,0,1,0.00000000,0.00000000
0,fold0:271_class-2,271_class-2,0.99500346,0.47389317,4,0,0,-0.52111030,0.00000000,0.47389317,4,0,0,-0.52111030,0.00000000,0.47389317,4,0,0,-0.52111030,0.00000000
0,fold0:272_class-4,272_class-4,0.39391470,0.20211840,1,0,0,-0.19179630,0.00000000,0.39391470,0,1,1,0.00000000,0.19179630,0.39391470,0,1,1,0.00000000,0.19179630
0,fold0:273_class-2,273_class-2,0.33739266,0.41437644,3,1,0,0.07698378,0.00000000,0.41437644,3,0,1,0.07698378,0.00000000,0.33739266,0,1,1,0.00000000,-0.07698378
0,fold0:274_class-1,274_class-1,0.78016353,0.68786782,5,0,0,-0.09229571,0.00000000,0.78016353,0,1,1,0.00000000,0.09229571,0.78016353,0,1,1,0.00000000,0.09229571
0,fold0:275_class-0,275_class-0,0.00058603,0.93608636,1,1,0,0.93550033,0.00000000,0.93608636,1,0,1,0.93550033,0.00000000,0.00058603,0,1,1,0.00000000,-0.93550033
0,fold0:276_class-3,276_class-3,0.22911963,0.22911963,0,1,0,0.00000000,0.00000000,0.22911963,0,0,1,0.00000000,0.00000000,0.22911963,0,0,1,0.00000000,0.00000000
0,fold0:277_class-4,277_class-4,0.31676608,0.32097936,5,1,0,0.00421327,0.00000000,0.32097936,5,0,1,0.00421327,0.00000000,0.32097936,5,0,1,0.00421327,0.00000000
