sample_id,seed,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
seed45:0_class-0,45,0_class-0,0.93480682,0.93480682,0.93480682,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:1_class-72,45,1_class-72,0.45375180,0.40315998,0.45375180,1,0,1,0,1,0.05059183,-0.05059183,0.00000000
seed45:2_class-68,45,2_class-68,0.17848571,0.16467592,0.17848571,1,0,1,0,1,0.01380979,-0.01380979,0.00000000
seed45:3_class-76,45,3_class-76,0.15649286,0.17058115,0.17058115,2,2,0,1,1,0.00000000,0.01408829,0.01408829
seed45:4_class-36,45,4_class-36,0.48514670,0.48888099,0.48888099,1,1,0,1,1,0.00000000,0.00373429,0.00373429
seed45:5_class-56,45,5_class-56,0.43561703,0.42641732,0.43561703,1,0,1,0,1,0.00919971,-0.00919971,0.00000000
seed45:6_class-48,45,6_class-48,0.43419665,0.43427786,0.43419665,2,0,1,1,1,-0.00008121,0.00008121,0.00000000
seed45:7_class-36,45,7_class-36,0.47439662,0.47613519,0.47439662,2,0,1,1,1,-0.00173858,0.00173858,0.00000000
seed45:8_class-40,45,8_class-40,0.95710289,0.96712971,0.96712971,5,5,0,1,1,0.00000000,0.01002681,0.01002681
seed45:9_class-4,45,9_class-4,0.94207859,0.93924570,0.93924570,4,4,0,0,0,0.00000000,-0.00283289,-0.00283289
seed45:10_class-0,45,10_class-0,0.27115166,0.27115726,0.27115166,2,0,1,1,1,-0.00000560,0.00000560,0.00000000
seed45:11_class-68,45,11_class-68,0.53437197,0.46728468,0.46728468,3,3,0,0,0,0.00000000,-0.06708729,-0.06708729
seed45:12_class-40,45,12_class-40,0.47491840,0.46477392,0.46477392,4,4,0,0,0,0.00000000,-0.01014447,-0.01014447
seed45:13_class-36,45,13_class-36,0.76245356,0.60556650,0.60556650,1,1,0,0,0,0.00000000,-0.15688705,-0.15688705
seed45:14_class-28,45,14_class-28,0.47834170,0.54363054,0.47834170,2,0,1,1,1,-0.06528884,0.06528884,0.00000000
seed45:15_class-72,45,15_class-72,0.44298685,0.44312659,0.44298685,3,0,1,1,1,-0.00013974,0.00013974,0.00000000
seed45:16_class-52,45,16_class-52,0.31484684,0.31843439,0.31484684,4,0,1,1,1,-0.00358754,0.00358754,0.00000000
seed45:17_class-32,45,17_class-32,0.38735059,0.35836646,0.38735059,2,0,1,0,1,0.02898413,-0.02898413,0.00000000
seed45:18_class-72,45,18_class-72,0.16444656,0.16780050,0.16780050,4,4,0,1,1,0.00000000,0.00335394,0.00335394
seed45:19_class-12,45,19_class-12,0.63852167,0.87756121,0.87756121,3,3,0,1,1,0.00000000,0.23903954,0.23903954
seed45:20_class-48,45,20_class-48,0.61006635,0.25384998,0.25384998,4,4,0,0,0,0.00000000,-0.35621637,-0.35621637
seed45:21_class-60,45,21_class-60,0.78004891,0.77957475,0.77957475,3,3,0,0,0,0.00000000,-0.00047415,-0.00047415
seed45:22_class-4,45,22_class-4,0.90797412,0.90794718,0.90797412,1,0,1,0,1,0.00002694,-0.00002694,0.00000000
seed45:23_class-60,45,23_class-60,0.29291221,0.28499913,0.29291221,5,0,1,0,1,0.00791308,-0.00791308,0.00000000
seed45:24_class-32,45,24_class-32,0.45880368,0.45949468,0.45949468,3,3,0,1,1,0.00000000,0.00069100,0.00069100
seed45:25_class-60,45,25_class-60,0.36925873,0.36928403,0.36928403,5,5,0,1,1,0.00000000,0.00002530,0.00002530
seed45:26_class-52,45,26_class-52,0.68827474,0.68827474,0.68827474,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:27_class-24,45,27_class-24,0.37575841,0.46033341,0.46033341,3,3,0,1,1,0.00000000,0.08457500,0.08457500
seed45:28_class-64,45,28_class-64,0.38915244,0.43345556,0.38915244,1,0,1,1,1,-0.04430312,0.04430312,0.00000000
seed45:29_class-40,45,29_class-40,0.36563119,0.43080193,0.43080193,4,4,0,1,1,0.00000000,0.06517074,0.06517074
seed45:30_class-40,45,30_class-40,0.49232772,0.46792126,0.46792126,1,1,0,0,0,0.00000000,-0.02440646,-0.02440646
seed45:31_class-24,45,31_class-24,0.75265837,0.76638758,0.75265837,2,0,1,1,1,-0.01372921,0.01372921,0.00000000
seed45:32_class-28,45,32_class-28,0.52689785,0.45864806,0.52689785,1,0,1,0,1,0.06824979,-0.06824979,0.00000000
seed45:33_class-16,45,33_class-16,0.34749779,0.34779593,0.34749779,1,0,1,1,1,-0.00029814,0.00029814,0.00000000
seed45:34_class-52,45,34_class-52,0.69891775,0.69891775,0.69891775,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:35_class-76,45,35_class-76,0.52063513,0.51856351,0.51856351,4,4,0,0,0,0.00000000,-0.00207162,-0.00207162
seed45:36_class-76,45,36_class-76,0.52673477,0.45847055,0.52673477,3,0,1,0,1,0.06826422,-0.06826422,0.00000000
seed45:37_class-36,45,37_class-36,0.54291785,0.75718921,0.75718921,1,1,0,1,1,0.00000000,0.21427137,0.21427137
seed45:38_class-60,45,38_class-60,0.26954579,0.26954579,0.26954579,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:39_class-48,45,39_class-48,0.58916360,0.58899975,0.58916360,4,0,1,0,1,0.00016385,-0.00016385,0.00000000
seed45:40_class-64,45,40_class-64,0.31150585,0.47954899,0.47954899,5,5,0,1,1,0.00000000,0.16804314,0.16804314
seed45:41_class-12,45,41_class-12,0.48421425,0.28637299,0.28637299,4,4,0,0,0,0.00000000,-0.19784126,-0.19784126
seed45:42_class-36,45,42_class-36,0.20405471,0.20276394,0.20276394,5,5,0,0,0,0.00000000,-0.00129077,-0.00129077
seed45:43_class-44,45,43_class-44,0.67029506,0.45711714,0.45711714,4,4,0,0,0,0.00000000,-0.21317792,-0.21317792
seed45:44_class-32,45,44_class-32,0.44128627,0.96553308,0.96553308,1,1,0,1,1,0.00000000,0.52424681,0.52424681
seed45:45_class-56,45,45_class-56,0.44373220,0.44373965,0.44373220,2,0,1,1,1,-0.00000745,0.00000745,0.00000000
seed45:46_class-4,45,46_class-4,0.00064515,0.00075681,0.00064515,1,0,1,1,1,-0.00011166,0.00011166,0.00000000
seed45:47_class-24,45,47_class-24,0.52892905,0.76226997,0.52892905,2,0,1,1,1,-0.23334092,0.23334092,0.00000000
seed45:48_class-64,45,48_class-64,0.52631426,0.55815190,0.52631426,3,0,1,1,1,-0.03183764,0.03183764,0.00000000
seed45:49_class-36,45,49_class-36,0.39165515,0.42927447,0.42927447,4,4,0,1,1,0.00000000,0.03761932,0.03761932
seed45:50_class-60,45,50_class-60,0.30103102,0.19313224,0.30103102,4,0,1,0,1,0.10789879,-0.10789879,0.00000000
seed45:51_class-16,45,51_class-16,0.46796304,0.43553317,0.43553317,4,4,0,0,0,0.00000000,-0.03242987,-0.03242987
seed45:52_class-76,45,52_class-76,0.60862070,0.60865062,0.60862070,2,0,1,1,1,-0.00002992,0.00002992,0.00000000
seed45:53_class-0,45,53_class-0,0.32636476,0.47847894,0.47847894,2,2,0,1,1,0.00000000,0.15211418,0.15211418
seed45:54_class-52,45,54_class-52,0.90382075,0.49993348,0.49993348,2,2,0,0,0,0.00000000,-0.40388727,-0.40388727
seed45:55_class-28,45,55_class-28,0.72450888,0.70069993,0.70069993,3,3,0,0,0,0.00000000,-0.02380896,-0.02380896
seed45:56_class-76,45,56_class-76,0.52254426,0.62173134,0.52254426,4,0,1,1,1,-0.09918708,0.09918708,0.00000000
seed45:57_class-60,45,57_class-60,0.41344979,0.64560443,0.64560443,1,1,0,1,1,0.00000000,0.23215464,0.23215464
seed45:58_class-20,45,58_class-20,0.89677823,0.90519929,0.90519929,5,5,0,1,1,0.00000000,0.00842106,0.00842106
seed45:59_class-76,45,59_class-76,0.70119560,0.50289226,0.50289226,5,5,0,0,0,0.00000000,-0.19830334,-0.19830334
seed45:60_class-56,45,60_class-56,0.38052502,0.43875316,0.38052502,5,0,1,1,1,-0.05822814,0.05822814,0.00000000
seed45:61_class-60,45,61_class-60,0.42167762,0.42167762,0.42167762,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:62_class-32,45,62_class-32,0.92214179,0.82836747,0.82836747,3,3,0,0,0,0.00000000,-0.09377432,-0.09377432
seed45:63_class-36,45,63_class-36,0.46746877,0.48839912,0.48839912,5,5,0,1,1,0.00000000,0.02093035,0.02093035
seed45:64_class-52,45,64_class-52,0.96696013,0.96694779,0.96694779,3,3,0,0,0,0.00000000,-0.00001234,-0.00001234
seed45:65_class-12,45,65_class-12,0.00277283,0.00286401,0.00286401,4,4,0,1,1,0.00000000,0.00009118,0.00009118
seed45:66_class-24,45,66_class-24,0.44907090,0.43643320,0.44907090,3,0,1,0,1,0.01263770,-0.01263770,0.00000000
seed45:67_class-56,45,67_class-56,0.41427529,0.40786138,0.41427529,5,0,1,0,1,0.00641391,-0.00641391,0.00000000
seed45:68_class-0,45,68_class-0,0.30893248,0.31832927,0.30893248,3,0,1,1,1,-0.00939679,0.00939679,0.00000000
seed45:69_class-36,45,69_class-36,0.46858820,0.83287919,0.83287919,4,4,0,1,1,0.00000000,0.36429098,0.36429098
seed45:70_class-0,45,70_class-0,0.21511844,0.23971765,0.23971765,1,1,0,1,1,0.00000000,0.02459921,0.02459921
seed45:71_class-32,45,71_class-32,0.45117104,0.46482527,0.45117104,1,0,1,1,1,-0.01365423,0.01365423,0.00000000
seed45:72_class-72,45,72_class-72,0.28196481,0.34704924,0.34704924,5,5,0,1,1,0.00000000,0.06508443,0.06508443
seed45:73_class-32,45,73_class-32,0.40262246,0.95374548,0.95374548,5,5,0,1,1,0.00000000,0.55112302,0.55112302
seed45:74_class-20,45,74_class-20,0.89631844,0.89629072,0.89631844,3,0,1,0,1,0.00002772,-0.00002772,0.00000000
seed45:75_class-24,45,75_class-24,0.61917865,0.46394286,0.61917865,2,0,1,0,1,0.15523580,-0.15523580,0.00000000
seed45:76_class-0,45,76_class-0,0.18982638,0.19024196,0.19024196,3,3,0,1,1,0.00000000,0.00041558,0.00041558
seed45:77_class-0,45,77_class-0,0.88666672,0.32395464,0.32395464,5,5,0,0,0,0.00000000,-0.56271207,-0.56271207
seed45:78_class-44,45,78_class-44,0.43119738,0.45059469,0.45059469,3,3,0,1,1,0.00000000,0.01939732,0.01939732
seed45:79_class-36,45,79_class-36,0.46646631,0.46632811,0.46632811,2,2,0,0,0,0.00000000,-0.00013819,-0.00013819
seed45:80_class-56,45,80_class-56,0.36157405,0.42751861,0.42751861,5,5,0,1,1,0.00000000,0.06594455,0.06594455
seed45:81_class-52,45,81_class-52,0.13085282,0.10697208,0.10697208,1,1,0,0,0,0.00000000,-0.02388074,-0.02388074
seed45:82_class-32,45,82_class-32,0.34790930,0.44878578,0.44878578,2,2,0,1,1,0.00000000,0.10087648,0.10087648
seed45:83_class-28,45,83_class-28,0.41433492,0.43920782,0.41433492,3,0,1,1,1,-0.02487290,0.02487290,0.00000000
seed45:84_class-44,45,84_class-44,0.49737796,0.39970893,0.49737796,4,0,1,0,1,0.09766904,-0.09766904,0.00000000
seed45:85_class-60,45,85_class-60,0.40700147,0.40387020,0.40700147,2,0,1,0,1,0.00313127,-0.00313127,0.00000000
seed45:86_class-72,45,86_class-72,0.94878554,0.70841813,0.94878554,3,0,1,0,1,0.24036741,-0.24036741,0.00000000
seed45:87_class-56,45,87_class-56,0.45395118,0.57180643,0.45395118,2,0,1,1,1,-0.11785525,0.11785525,0.00000000
seed45:88_class-44,45,88_class-44,0.30964616,0.37603232,0.37603232,3,3,0,1,1,0.00000000,0.06638616,0.06638616
seed45:89_class-4,45,89_class-4,0.91148627,0.86248648,0.91148627,4,0,1,0,1,0.04899979,-0.04899979,0.00000000
seed45:90_class-20,45,90_class-20,0.88100600,0.92774552,0.88100600,2,0,1,1,1,-0.04673952,0.04673952,0.00000000
seed45:91_class-76,45,91_class-76,0.59192097,0.83719611,0.83719611,3,3,0,1,1,0.00000000,0.24527514,0.24527514
seed45:92_class-28,45,92_class-28,0.31252849,0.33141911,0.33141911,5,5,0,1,1,0.00000000,0.01889062,0.01889062
seed45:93_class-64,45,93_class-64,0.44377476,0.70873630,0.70873630,1,1,0,1,1,0.00000000,0.26496154,0.26496154
seed45:94_class-32,45,94_class-32,0.36138749,0.46087086,0.46087086,4,4,0,1,1,0.00000000,0.09948337,0.09948337
seed45:95_class-32,45,95_class-32,0.32701322,0.47943157,0.47943157,1,1,0,1,1,0.00000000,0.15241835,0.15241835
seed45:96_class-48,45,96_class-48,0.36623448,0.41614243,0.41614243,2,2,0,1,1,0.00000000,0.04990795,0.04990795
seed45:97_class-28,45,97_class-28,0.32268649,0.32268649,0.32268649,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:98_class-24,45,98_class-24,0.47886136,0.47886136,0.47886136,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:99_class-48,45,99_class-48,0.63576478,0.46892592,0.46892592,5,5,0,0,0,0.00000000,-0.16683885,-0.16683885
seed45:100_class-44,45,100_class-44,0.40519485,0.43524805,0.40519485,4,0,1,1,1,-0.03005320,0.03005320,0.00000000
seed45:101_class-64,45,101_class-64,0.58784384,0.97093236,0.97093236,2,2,0,1,1,0.00000000,0.38308853,0.38308853
seed45:102_class-40,45,102_class-40,0.44464257,0.44043022,0.44043022,3,3,0,0,0,0.00000000,-0.00421235,-0.00421235
seed45:103_class-48,45,103_class-48,0.62945610,0.62945610,0.62945610,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:104_class-4,45,104_class-4,0.93037468,0.93625617,0.93625617,1,1,0,1,1,0.00000000,0.00588149,0.00588149
seed45:105_class-4,45,105_class-4,0.49449691,0.49449691,0.49449691,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:106_class-20,45,106_class-20,0.46678481,0.70291919,0.46678481,4,0,1,1,1,-0.23613438,0.23613438,0.00000000
seed45:107_class-12,45,107_class-12,0.36921981,0.45822689,0.45822689,3,3,0,1,1,0.00000000,0.08900708,0.08900708
seed45:108_class-28,45,108_class-28,0.42858633,0.45968866,0.45968866,1,1,0,1,1,0.00000000,0.03110233,0.03110233
seed45:109_class-52,45,109_class-52,0.61548030,0.61563241,0.61548030,5,0,1,1,1,-0.00015211,0.00015211,0.00000000
seed45:110_class-60,45,110_class-60,0.58772969,0.59128606,0.59128606,1,1,0,1,1,0.00000000,0.00355637,0.00355637
seed45:111_class-56,45,111_class-56,0.36717144,0.36717144,0.36717144,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:112_class-4,45,112_class-4,0.12020240,0.12020630,0.12020240,2,0,1,1,1,-0.00000390,0.00000390,0.00000000
seed45:113_class-28,45,113_class-28,0.61124134,0.64555591,0.61124134,5,0,1,1,1,-0.03431457,0.03431457,0.00000000
seed45:114_class-52,45,114_class-52,0.50890553,0.79194415,0.79194415,4,4,0,1,1,0.00000000,0.28303862,0.28303862
seed45:115_class-4,45,115_class-4,0.74426121,0.74426121,0.74426121,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:116_class-20,45,116_class-20,0.80510110,0.80598760,0.80598760,5,5,0,1,1,0.00000000,0.00088650,0.00088650
seed45:117_class-0,45,117_class-0,0.33407322,0.33393446,0.33393446,3,3,0,0,0,0.00000000,-0.00013876,-0.00013876
seed45:118_class-24,45,118_class-24,0.20681967,0.38159868,0.38159868,1,1,0,1,1,0.00000000,0.17477901,0.17477901
seed45:119_class-48,45,119_class-48,0.35236558,0.35236558,0.35236558,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:120_class-8,45,120_class-8,0.31216845,0.30634972,0.30634972,2,2,0,0,0,0.00000000,-0.00581872,-0.00581872
seed45:121_class-44,45,121_class-44,0.79180038,0.79180038,0.79180038,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:122_class-60,45,122_class-60,0.50563550,0.58103347,0.58103347,2,2,0,1,1,0.00000000,0.07539797,0.07539797
seed45:123_class-72,45,123_class-72,0.36232361,0.36232361,0.36232361,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:124_class-8,45,124_class-8,0.41794080,0.95226860,0.95226860,2,2,0,1,1,0.00000000,0.53432781,0.53432781
seed45:125_class-36,45,125_class-36,0.49419558,0.49419558,0.49419558,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:126_class-44,45,126_class-44,0.45681340,0.36738047,0.45681340,2,0,1,0,1,0.08943292,-0.08943292,0.00000000
seed45:127_class-40,45,127_class-40,0.44751307,0.45480278,0.45480278,4,4,0,1,1,0.00000000,0.00728971,0.00728971
seed45:128_class-32,45,128_class-32,0.94133979,0.94133979,0.94133979,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:129_class-0,45,129_class-0,0.23534200,0.31854355,0.31854355,5,5,0,1,1,0.00000000,0.08320156,0.08320156
seed45:130_class-68,45,130_class-68,0.44905412,0.44916594,0.44905412,4,0,1,1,1,-0.00011182,0.00011182,0.00000000
seed45:131_class-24,45,131_class-24,0.43262571,0.93377131,0.93377131,2,2,0,1,1,0.00000000,0.50114560,0.50114560
seed45:132_class-44,45,132_class-44,0.61747289,0.61759388,0.61759388,1,1,0,1,1,0.00000000,0.00012100,0.00012100
seed45:133_class-20,45,133_class-20,0.12537524,0.02946860,0.12537524,1,0,1,0,1,0.09590664,-0.09590664,0.00000000
seed45:134_class-64,45,134_class-64,0.83822268,0.83822268,0.83822268,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:135_class-60,45,135_class-60,0.45831549,0.44615066,0.44615066,1,1,0,0,0,0.00000000,-0.01216483,-0.01216483
seed45:136_class-68,45,136_class-68,0.43607542,0.64067918,0.64067918,2,2,0,1,1,0.00000000,0.20460376,0.20460376
seed45:137_class-56,45,137_class-56,0.45733270,0.42487067,0.42487067,1,1,0,0,0,0.00000000,-0.03246203,-0.03246203
seed45:138_class-56,45,138_class-56,0.45755878,0.46063155,0.46063155,3,3,0,1,1,0.00000000,0.00307277,0.00307277
seed45:139_class-36,45,139_class-36,0.56975287,0.85057831,0.85057831,3,3,0,1,1,0.00000000,0.28082544,0.28082544
seed45:140_class-4,45,140_class-4,0.84245884,0.84236765,0.84245884,4,0,1,0,1,0.00009120,-0.00009120,0.00000000
seed45:141_class-60,45,141_class-60,0.30135232,0.30135232,0.30135232,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:142_class-76,45,142_class-76,0.40931275,0.42091829,0.42091829,2,2,0,1,1,0.00000000,0.01160553,0.01160553
seed45:143_class-16,45,143_class-16,0.32997575,0.33085680,0.32997575,3,0,1,1,1,-0.00088105,0.00088105,0.00000000
seed45:144_class-60,45,144_class-60,0.41745582,0.41745582,0.41745582,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:145_class-24,45,145_class-24,0.44101217,0.44098020,0.44098020,2,2,0,0,0,0.00000000,-0.00003198,-0.00003198
seed45:146_class-4,45,146_class-4,0.20650584,0.95437378,0.95437378,4,4,0,1,1,0.00000000,0.74786794,0.74786794
seed45:147_class-36,45,147_class-36,0.46540448,0.46608952,0.46540448,2,0,1,1,1,-0.00068504,0.00068504,0.00000000
seed45:148_class-12,45,148_class-12,0.03200174,0.03145694,0.03145694,3,3,0,0,0,0.00000000,-0.00054480,-0.00054480
seed45:149_class-20,45,149_class-20,0.57936180,0.13649267,0.13649267,3,3,0,0,0,0.00000000,-0.44286913,-0.44286913
seed45:150_class-60,45,150_class-60,0.92224646,0.92463863,0.92463863,5,5,0,1,1,0.00000000,0.00239217,0.00239217
seed45:151_class-4,45,151_class-4,0.78367043,0.78367043,0.78367043,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:152_class-0,45,152_class-0,0.35112587,0.45357382,0.45357382,2,2,0,1,1,0.00000000,0.10244796,0.10244796
seed45:153_class-36,45,153_class-36,0.44836318,0.53942662,0.53942662,5,5,0,1,1,0.00000000,0.09106344,0.09106344
seed45:154_class-28,45,154_class-28,0.43409771,0.43409771,0.43409771,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:155_class-48,45,155_class-48,0.65592098,0.65626162,0.65592098,2,0,1,1,1,-0.00034064,0.00034064,0.00000000
seed45:156_class-48,45,156_class-48,0.43935317,0.40203682,0.43935317,2,0,1,0,1,0.03731635,-0.03731635,0.00000000
seed45:157_class-8,45,157_class-8,0.36361969,0.36361969,0.36361969,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:158_class-4,45,158_class-4,0.95140791,0.95100224,0.95140791,3,0,1,0,1,0.00040567,-0.00040567,0.00000000
seed45:159_class-76,45,159_class-76,0.43222633,0.43534869,0.43534869,3,3,0,1,1,0.00000000,0.00312236,0.00312236
seed45:160_class-56,45,160_class-56,0.45847932,0.48192483,0.48192483,1,1,0,1,1,0.00000000,0.02344552,0.02344552
seed45:161_class-24,45,161_class-24,0.38280097,0.43168473,0.43168473,5,5,0,1,1,0.00000000,0.04888377,0.04888377
seed45:162_class-64,45,162_class-64,0.34760401,0.34152555,0.34760401,1,0,1,0,1,0.00607845,-0.00607845,0.00000000
seed45:163_class-36,45,163_class-36,0.56221110,0.56221110,0.56221110,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:164_class-8,45,164_class-8,0.65275025,0.74978125,0.74978125,1,1,0,1,1,0.00000000,0.09703100,0.09703100
seed45:165_class-36,45,165_class-36,0.93176758,0.75455141,0.93176758,5,0,1,0,1,0.17721617,-0.17721617,0.00000000
seed45:166_class-48,45,166_class-48,0.57730359,0.57730359,0.57730359,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:167_class-52,45,167_class-52,0.75037235,0.86735868,0.75037235,2,0,1,1,1,-0.11698633,0.11698633,0.00000000
seed45:168_class-68,45,168_class-68,0.73906362,0.96768880,0.96768880,4,4,0,1,1,0.00000000,0.22862518,0.22862518
seed45:169_class-40,45,169_class-40,0.63031143,0.65157062,0.65157062,4,4,0,1,1,0.00000000,0.02125919,0.02125919
seed45:170_class-76,45,170_class-76,0.48502970,0.49037680,0.49037680,2,2,0,1,1,0.00000000,0.00534710,0.00534710
seed45:171_class-0,45,171_class-0,0.62913465,0.80273956,0.80273956,2,2,0,1,1,0.00000000,0.17360491,0.17360491
seed45:172_class-76,45,172_class-76,0.37947875,0.45721218,0.45721218,3,3,0,1,1,0.00000000,0.07773343,0.07773343
seed45:173_class-24,45,173_class-24,0.44883984,0.47245309,0.47245309,5,5,0,1,1,0.00000000,0.02361324,0.02361324
seed45:174_class-72,45,174_class-72,0.62028414,0.63602465,0.63602465,4,4,0,1,1,0.00000000,0.01574051,0.01574051
seed45:175_class-52,45,175_class-52,0.23620370,0.23620370,0.23620370,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:176_class-24,45,176_class-24,0.46323103,0.46323103,0.46323103,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:177_class-16,45,177_class-16,0.39550743,0.39550743,0.39550743,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:178_class-48,45,178_class-48,0.39756775,0.41858724,0.41858724,2,2,0,1,1,0.00000000,0.02101949,0.02101949
seed45:179_class-4,45,179_class-4,0.94792503,0.94809014,0.94792503,4,0,1,1,1,-0.00016510,0.00016510,0.00000000
seed45:180_class-0,45,180_class-0,0.61604720,0.60532010,0.61604720,5,0,1,0,1,0.01072711,-0.01072711,0.00000000
seed45:181_class-16,45,181_class-16,0.62452316,0.69645083,0.62452316,1,0,1,1,1,-0.07192767,0.07192767,0.00000000
seed45:182_class-68,45,182_class-68,0.47303820,0.47361025,0.47361025,3,3,0,1,1,0.00000000,0.00057206,0.00057206
seed45:183_class-36,45,183_class-36,0.90526909,0.75064647,0.75064647,5,5,0,0,0,0.00000000,-0.15462261,-0.15462261
seed45:184_class-20,45,184_class-20,0.45232335,0.45232335,0.45232335,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:185_class-16,45,185_class-16,0.41870725,0.47920245,0.47920245,4,4,0,1,1,0.00000000,0.06049520,0.06049520
seed45:186_class-72,45,186_class-72,0.46688706,0.46688706,0.46688706,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:187_class-64,45,187_class-64,0.36154053,0.36149952,0.36149952,2,2,0,0,0,0.00000000,-0.00004101,-0.00004101
seed45:188_class-24,45,188_class-24,0.47464445,0.47361770,0.47464445,1,0,1,0,1,0.00102675,-0.00102675,0.00000000
seed45:189_class-76,45,189_class-76,0.66081750,0.56125402,0.56125402,3,3,0,0,0,0.00000000,-0.09956348,-0.09956348
seed45:190_class-4,45,190_class-4,0.94915390,0.95195699,0.94915390,1,0,1,1,1,-0.00280309,0.00280309,0.00000000
seed45:191_class-24,45,191_class-24,0.47170115,0.50677627,0.50677627,1,1,0,1,1,0.00000000,0.03507513,0.03507513
seed45:192_class-4,45,192_class-4,0.86939561,0.86711085,0.86939561,1,0,1,0,1,0.00228477,-0.00228477,0.00000000
seed45:193_class-24,45,193_class-24,0.43599343,0.41730705,0.43599343,5,0,1,0,1,0.01868638,-0.01868638,0.00000000
seed45:194_class-44,45,194_class-44,0.55192620,0.39256272,0.39256272,5,5,0,0,0,0.00000000,-0.15936348,-0.15936348
seed45:195_class-36,45,195_class-36,0.82386571,0.82405573,0.82405573,2,2,0,1,1,0.00000000,0.00019002,0.00019002
seed45:196_class-64,45,196_class-64,0.25436598,0.40170467,0.25436598,4,0,1,1,1,-0.14733869,0.14733869,0.00000000
seed45:197_class-36,45,197_class-36,0.48402119,0.48402119,0.48402119,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:198_class-48,45,198_class-48,0.47892848,0.73647839,0.47892848,2,0,1,1,1,-0.25754991,0.25754991,0.00000000
seed45:199_class-12,45,199_class-12,0.90192473,0.48353314,0.48353314,5,5,0,0,0,0.00000000,-0.41839159,-0.41839159
seed45:200_class-12,45,200_class-12,0.32851532,0.33548248,0.33548248,4,4,0,1,1,0.00000000,0.00696716,0.00696716
seed45:201_class-36,45,201_class-36,0.55368978,0.69791400,0.69791400,3,3,0,1,1,0.00000000,0.14422423,0.14422423
seed45:202_class-64,45,202_class-64,0.96886623,0.96882236,0.96886623,5,0,1,0,1,0.00004387,-0.00004387,0.00000000
seed45:203_class-4,45,203_class-4,0.86639738,0.86639738,0.86639738,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:204_class-44,45,204_class-44,0.45720100,0.45720100,0.45720100,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:205_class-4,45,205_class-4,0.28517789,0.28517789,0.28517789,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:206_class-64,45,206_class-64,0.44534594,0.47866386,0.47866386,2,2,0,1,1,0.00000000,0.03331792,0.03331792
seed45:207_class-52,45,207_class-52,0.24416946,0.24470383,0.24416946,1,0,1,1,1,-0.00053437,0.00053437,0.00000000
seed45:208_class-20,45,208_class-20,0.31823653,0.31824213,0.31823653,2,0,1,1,1,-0.00000560,0.00000560,0.00000000
seed45:209_class-28,45,209_class-28,0.33749476,0.33749476,0.33749476,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:210_class-48,45,210_class-48,0.39350560,0.39459383,0.39350560,4,0,1,1,1,-0.00108823,0.00108823,0.00000000
seed45:211_class-36,45,211_class-36,0.40801233,0.47614825,0.47614825,2,2,0,1,1,0.00000000,0.06813592,0.06813592
seed45:212_class-64,45,212_class-64,0.41220129,0.44895351,0.44895351,5,5,0,1,1,0.00000000,0.03675222,0.03675222
seed45:213_class-52,45,213_class-52,0.64104778,0.59962833,0.59962833,1,1,0,0,0,0.00000000,-0.04141945,-0.04141945
