fold,sample_id,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
0,fold0:214_class-64,214_class-64,0.25959662,0.35092837,0.25959662,4,0,1,1,1,-0.09133175,0.09133175,0.00000000
0,fold0:215_class-28,215_class-28,0.97879308,0.97858322,0.97879308,2,0,1,0,1,0.00020987,-0.00020987,0.00000000
0,fold0:216_class-40,216_class-40,0.36379746,0.43453643,0.36379746,4,0,1,1,1,-0.07073897,0.07073897,0.00000000
0,fold0:217_class-20,217_class-20,0.96435374,0.96432549,0.96432549,1,1,0,0,0,0.00000000,-0.00002825,-0.00002825
0,fold0:218_class-0,218_class-0,0.86355758,0.86355758,0.86355758,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:219_class-24,219_class-24,0.46213347,0.46213347,0.46213347,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:220_class-64,220_class-64,0.96030509,0.96030509,0.96030509,1,0,1,1,1,0.00000000,0.00000000,0.00000000
0,fold0:221_class-16,221_class-16,0.39827925,0.40040585,0.40040585,5,5,0,1,1,0.00000000,0.00212660,0.00212660
0,fold0:222_class-40,222_class-40,0.52273750,0.52273750,0.52273750,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:223_class-12,223_class-12,0.96792531,0.96783441,0.96792531,3,0,1,0,1,0.00009090,-0.00009090,0.00000000
0,fold0:224_class-76,224_class-76,0.66182905,0.66182905,0.66182905,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:225_class-24,225_class-24,0.46256489,0.47891170,0.47891170,2,2,0,1,1,0.00000000,0.01634681,0.01634681
0,fold0:226_class-28,226_class-28,0.75164694,0.84222370,0.75164694,5,0,1,1,1,-0.09057677,0.09057677,0.00000000
0,fold0:227_class-48,227_class-48,0.75385749,0.96976793,0.96976793,4,4,0,1,1,0.00000000,0.21591043,0.21591043
0,fold0:228_class-20,228_class-20,0.17791985,0.22837830,0.17791985,2,0,1,1,1,-0.05045845,0.05045845,0.00000000
0,fold0:229_class-56,229_class-56,0.41944212,0.41944212,0.41944212,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:230_class-64,230_class-64,0.71607387,0.67969126,0.67969126,2,2,0,0,0,0.00000000,-0.03638262,-0.03638262
0,fold0:231_class-72,231_class-72,0.34422565,0.34422565,0.34422565,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:232_class-32,232_class-32,0.45627859,0.45627859,0.45627859,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:233_class-20,233_class-20,0.90752590,0.90753233,0.90752590,2,0,1,1,1,-0.00000644,0.00000644,0.00000000
0,fold0:234_class-0,234_class-0,0.94512802,0.94553936,0.94512802,5,0,1,1,1,-0.00041133,0.00041133,0.00000000
0,fold0:235_class-68,235_class-68,0.37776685,0.39842448,0.37776685,5,0,1,1,1,-0.02065763,0.02065763,0.00000000
0,fold0:236_class-28,236_class-28,0.73199141,0.97068101,0.97068101,4,4,0,1,1,0.00000000,0.23868960,0.23868960
0,fold0:237_class-0,237_class-0,0.86734480,0.86734480,0.86734480,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:238_class-44,238_class-44,0.55167258,0.44010040,0.44010040,2,2,0,0,0,0.00000000,-0.11157218,-0.11157218
0,fold0:239_class-12,239_class-12,0.70307744,0.70161092,0.70161092,1,1,0,0,0,0.00000000,-0.00146651,-0.00146651
0,fold0:240_class-56,240_class-56,0.47981215,0.47981215,0.47981215,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:241_class-64,241_class-64,0.31796446,0.40924034,0.40924034,5,5,0,1,1,0.00000000,0.09127587,0.09127587
0,fold0:242_class-0,242_class-0,0.87938881,0.87901062,0.87901062,2,2,0,0,0,0.00000000,-0.00037819,-0.00037819
0,fold0:243_class-48,243_class-48,0.13947386,0.13085423,0.13085423,1,1,0,0,0,0.00000000,-0.00861962,-0.00861962
0,fold0:244_class-32,244_class-32,0.88368016,0.82939017,0.82939017,3,3,0,0,0,0.00000000,-0.05429000,-0.05429000
0,fold0:245_class-60,245_class-60,0.11011603,0.13697661,0.13697661,2,2,0,1,1,0.00000000,0.02686059,0.02686059
0,fold0:246_class-4,246_class-4,0.13284300,0.13265771,0.13265771,1,1,0,0,0,0.00000000,-0.00018530,-0.00018530
0,fold0:247_class-8,247_class-8,0.93139577,0.93031466,0.93139577,2,0,1,0,1,0.00108111,-0.00108111,0.00000000
0,fold0:248_class-44,248_class-44,0.45568976,0.45568976,0.45568976,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:249_class-8,249_class-8,0.84044027,0.88823843,0.84044027,3,0,1,1,1,-0.04779816,0.04779816,0.00000000
0,fold0:250_class-72,250_class-72,0.34405234,0.34405234,0.34405234,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:251_class-8,251_class-8,0.52652138,0.52652138,0.52652138,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:252_class-56,252_class-56,0.49107051,0.48738295,0.48738295,1,1,0,0,0,0.00000000,-0.00368756,-0.00368756
0,fold0:253_class-72,253_class-72,0.41078323,0.46525654,0.46525654,1,1,0,1,1,0.00000000,0.05447331,0.05447331
0,fold0:254_class-64,254_class-64,0.47199839,0.47199839,0.47199839,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:255_class-20,255_class-20,0.95318931,0.95541215,0.95541215,5,5,0,1,1,0.00000000,0.00222284,0.00222284
0,fold0:256_class-32,256_class-32,0.47942412,0.47781414,0.47781414,3,3,0,0,0,0.00000000,-0.00160998,-0.00160998
0,fold0:257_class-48,257_class-48,0.53339869,0.75365090,0.75365090,1,1,0,1,1,0.00000000,0.22025222,0.22025222
0,fold0:258_class-68,258_class-68,0.41883692,0.46829206,0.41883692,1,0,1,1,1,-0.04945514,0.04945514,0.00000000
0,fold0:259_class-64,259_class-64,0.36667964,0.81159562,0.36667964,4,0,1,1,1,-0.44491598,0.44491598,0.00000000
0,fold0:260_class-52,260_class-52,0.69376880,0.69239473,0.69376880,5,0,1,0,1,0.00137407,-0.00137407,0.00000000
0,fold0:261_class-8,261_class-8,0.28317666,0.58968371,0.58968371,2,2,0,1,1,0.00000000,0.30650705,0.30650705
0,fold0:262_class-44,262_class-44,0.43667543,0.45274556,0.45274556,4,4,0,1,1,0.00000000,0.01607013,0.01607013
0,fold0:263_class-44,263_class-44,0.49201959,0.49345815,0.49345815,2,2,0,1,1,0.00000000,0.00143856,0.00143856
0,fold0:264_class-68,264_class-68,0.54942238,0.54942238,0.54942238,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:265_class-24,265_class-24,0.47782904,0.82589066,0.82589066,5,5,0,1,1,0.00000000,0.34806162,0.34806162
0,fold0:266_class-20,266_class-20,0.87966871,0.52157807,0.87966871,2,0,1,0,1,0.35809064,-0.35809064,0.00000000
0,fold0:267_class-12,267_class-12,0.69173050,0.70150340,0.70150340,3,3,0,1,1,0.00000000,0.00977290,0.00977290
0,fold0:268_class-56,268_class-56,0.45603263,0.47310713,0.45603263,2,0,1,1,1,-0.01707450,0.01707450,0.00000000
0,fold0:269_class-52,269_class-52,0.45430896,0.45430896,0.45430896,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:270_class-4,270_class-4,0.69950354,0.42836663,0.42836663,5,5,0,0,0,0.00000000,-0.27113691,-0.27113691
0,fold0:271_class-72,271_class-72,0.91489869,0.86433148,0.86433148,5,5,0,0,0,0.00000000,-0.05056721,-0.05056721
0,fold0:272_class-16,272_class-16,0.93036062,0.93061066,0.93036062,5,0,1,1,1,-0.00025004,0.00025004,0.00000000
0,fold0:273_class-40,273_class-40,0.76806641,0.76806641,0.76806641,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:274_class-48,274_class-48,0.43851852,0.58567828,0.58567828,4,4,0,1,1,0.00000000,0.14715976,0.14715976
0,fold0:275_class-16,275_class-16,0.73019791,0.92427069,0.73019791,5,0,1,1,1,-0.19407278,0.19407278,0.00000000
0,fold0:276_class-20,276_class-20,0.64383340,0.82861590,0.64383340,1,0,1,1,1,-0.18478251,0.18478251,0.00000000
0,fold0:277_class-44,277_class-44,0.80333203,0.90791810,0.90791810,4,4,0,1,1,0.00000000,0.10458606,0.10458606
0,fold0:278_class-24,278_class-24,0.41888350,0.43950596,0.43950596,5,5,0,1,1,0.00000000,0.02062246,0.02062246
0,fold0:279_class-60,279_class-60,0.25013307,0.29681218,0.29681218,4,4,0,1,1,0.00000000,0.04667911,0.04667911
0,fold0:280_class-68,280_class-68,0.39709082,0.43015161,0.43015161,3,3,0,1,1,0.00000000,0.03306079,0.03306079
0,fold0:281_class-76,281_class-76,0.42865714,0.41132176,0.42865714,2,0,1,0,1,0.01733539,-0.01733539,0.00000000
0,fold0:282_class-56,282_class-56,0.40592715,0.40600169,0.40592715,1,0,1,1,1,-0.00007454,0.00007454,0.00000000
0,fold0:283_class-24,283_class-24,0.47740847,0.46049002,0.46049002,5,5,0,0,0,0.00000000,-0.01691845,-0.01691845
0,fold0:284_class-24,284_class-24,0.40462390,0.40540057,0.40540057,5,5,0,1,1,0.00000000,0.00077668,0.00077668
0,fold0:285_class-64,285_class-64,0.49605331,0.57812393,0.57812393,4,4,0,1,1,0.00000000,0.08207062,0.08207062
0,fold0:286_class-72,286_class-72,0.39885840,0.39971215,0.39971215,3,3,0,1,1,0.00000000,0.00085375,0.00085375
0,fold0:287_class-12,287_class-12,0.36919180,0.87186581,0.87186581,3,3,0,1,1,0.00000000,0.50267401,0.50267401
0,fold0:288_class-0,288_class-0,0.36659485,0.30772293,0.30772293,2,2,0,0,0,0.00000000,-0.05887192,-0.05887192
0,fold0:289_class-56,289_class-56,0.42372534,0.41824809,0.41824809,4,4,0,0,0,0.00000000,-0.00547725,-0.00547725
0,fold0:290_class-0,290_class-0,0.59669745,0.59669745,0.59669745,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:291_class-52,291_class-52,0.49417305,0.28700131,0.28700131,1,1,0,0,0,0.00000000,-0.20717174,-0.20717174
0,fold0:292_class-32,292_class-32,0.43315735,0.46963745,0.43315735,4,0,1,1,1,-0.03648010,0.03648010,0.00000000
0,fold0:293_class-4,293_class-4,0.53387469,0.53387177,0.53387177,4,4,0,0,0,0.00000000,-0.00000292,-0.00000292
0,fold0:294_class-24,294_class-24,0.40198958,0.25716069,0.25716069,1,1,0,0,0,0.00000000,-0.14482889,-0.14482889
0,fold0:295_class-8,295_class-8,0.05876600,0.10053781,0.10053781,5,5,0,1,1,0.00000000,0.04177180,0.04177180
0,fold0:296_class-76,296_class-76,0.49883249,0.82214850,0.82214850,5,5,0,1,1,0.00000000,0.32331601,0.32331601
0,fold0:297_class-32,297_class-32,0.94719338,0.94719338,0.94719338,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:298_class-4,298_class-4,0.31171614,0.31180131,0.31171614,1,0,1,1,1,-0.00008518,0.00008518,0.00000000
0,fold0:299_class-40,299_class-40,0.35334706,0.38149589,0.38149589,5,5,0,1,1,0.00000000,0.02814883,0.02814883
0,fold0:300_class-76,300_class-76,0.22536269,0.22491267,0.22491267,5,5,0,0,0,0.00000000,-0.00045002,-0.00045002
0,fold0:301_class-60,301_class-60,0.34679073,0.31562954,0.31562954,1,1,0,0,0,0.00000000,-0.03116119,-0.03116119
0,fold0:302_class-72,302_class-72,0.40070400,0.40066487,0.40070400,4,0,1,0,1,0.00003913,-0.00003913,0.00000000
0,fold0:303_class-0,303_class-0,0.49006158,0.29756078,0.29756078,3,3,0,0,0,0.00000000,-0.19250080,-0.19250080
0,fold0:304_class-68,304_class-68,0.36052123,0.36052123,0.36052123,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:305_class-24,305_class-24,0.38502795,0.69754916,0.69754916,2,2,0,1,1,0.00000000,0.31252122,0.31252122
0,fold0:306_class-40,306_class-40,0.47682652,0.67288882,0.47682652,4,0,1,1,1,-0.19606230,0.19606230,0.00000000
0,fold0:307_class-76,307_class-76,0.01430773,0.54995203,0.54995203,1,1,0,1,1,0.00000000,0.53564430,0.53564430
0,fold0:308_class-20,308_class-20,0.95237803,0.73265922,0.73265922,4,4,0,0,0,0.00000000,-0.21971881,-0.21971881
0,fold0:309_class-60,309_class-60,0.17656037,0.53399748,0.53399748,5,5,0,1,1,0.00000000,0.35743710,0.35743710
0,fold0:310_class-76,310_class-76,0.39131239,0.41461533,0.41461533,5,5,0,1,1,0.00000000,0.02330294,0.02330294
0,fold0:311_class-64,311_class-64,0.95978719,0.95978719,0.95978719,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:312_class-24,312_class-24,0.65441018,0.43584320,0.65441018,2,0,1,0,1,0.21856698,-0.21856698,0.00000000
0,fold0:313_class-12,313_class-12,0.40449166,0.45491737,0.40449166,3,0,1,1,1,-0.05042571,0.05042571,0.00000000
0,fold0:314_class-36,314_class-36,0.50506008,0.66657579,0.66657579,2,2,0,1,1,0.00000000,0.16151571,0.16151571
0,fold0:315_class-56,315_class-56,0.31057838,0.40390351,0.31057838,5,0,1,1,1,-0.09332514,0.09332514,0.00000000
0,fold0:316_class-16,316_class-16,0.40447369,0.40510726,0.40447369,1,0,1,1,1,-0.00063357,0.00063357,0.00000000
0,fold0:317_class-72,317_class-72,0.34002507,0.95224637,0.34002507,3,0,1,1,1,-0.61222130,0.61222130,0.00000000
0,fold0:318_class-24,318_class-24,0.27761588,0.47530970,0.47530970,5,5,0,1,1,0.00000000,0.19769382,0.19769382
0,fold0:319_class-20,319_class-20,0.71913350,0.80355668,0.80355668,5,5,0,1,1,0.00000000,0.08442318,0.08442318
0,fold0:320_class-28,320_class-28,0.42074692,0.42074692,0.42074692,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:321_class-44,321_class-44,0.38279468,0.45414183,0.45414183,3,3,0,1,1,0.00000000,0.07134715,0.07134715
0,fold0:322_class-72,322_class-72,0.72777033,0.84535342,0.84535342,5,5,0,1,1,0.00000000,0.11758310,0.11758310
0,fold0:323_class-76,323_class-76,0.53021502,0.89899874,0.89899874,1,1,0,1,1,0.00000000,0.36878371,0.36878371
0,fold0:324_class-56,324_class-56,0.43231317,0.43231317,0.43231317,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:325_class-12,325_class-12,0.18226701,0.17857671,0.17857671,5,5,0,0,0,0.00000000,-0.00369030,-0.00369030
0,fold0:326_class-68,326_class-68,0.46001849,0.45996258,0.45996258,5,5,0,0,0,0.00000000,-0.00005591,-0.00005591
0,fold0:327_class-64,327_class-64,0.02252227,0.52201003,0.52201003,2,2,0,1,1,0.00000000,0.49948776,0.49948776
0,fold0:328_class-48,328_class-48,0.58314335,0.86351228,0.58314335,4,0,1,1,1,-0.28036892,0.28036892,0.00000000
0,fold0:329_class-28,329_class-28,0.47386450,0.39339074,0.47386450,2,0,1,0,1,0.08047375,-0.08047375,0.00000000
0,fold0:330_class-48,330_class-48,0.58321095,0.29862988,0.29862988,2,2,0,0,0,0.00000000,-0.28458107,-0.28458107
0,fold0:331_class-8,331_class-8,0.95587569,0.95575154,0.95575154,2,2,0,0,0,0.00000000,-0.00012416,-0.00012416
0,fold0:332_class-40,332_class-40,0.47487178,0.47487178,0.47487178,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:333_class-64,333_class-64,0.35383675,0.56789970,0.56789970,4,4,0,1,1,0.00000000,0.21406296,0.21406296
0,fold0:334_class-8,334_class-8,0.46685818,0.46685818,0.46685818,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:335_class-68,335_class-68,0.38953090,0.49046883,0.49046883,3,3,0,1,1,0.00000000,0.10093793,0.10093793
0,fold0:336_class-76,336_class-76,0.66765505,0.63485050,0.66765505,4,0,1,0,1,0.03280455,-0.03280455,0.00000000
0,fold0:337_class-48,337_class-48,0.97261691,0.97243482,0.97261691,2,0,1,0,1,0.00018209,-0.00018209,0.00000000
0,fold0:338_class-48,338_class-48,0.87190223,0.87293839,0.87190223,5,0,1,1,1,-0.00103617,0.00103617,0.00000000
0,fold0:339_class-56,339_class-56,0.64732188,0.64732188,0.64732188,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:340_class-12,340_class-12,0.30095035,0.26075792,0.26075792,1,1,0,0,0,0.00000000,-0.04019243,-0.04019243
0,fold0:341_class-48,341_class-48,0.31887197,0.31887197,0.31887197,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:342_class-28,342_class-28,0.41712818,0.41714123,0.41714123,1,1,0,1,1,0.00000000,0.00001305,0.00001305
0,fold0:343_class-16,343_class-16,0.81456131,0.81456131,0.81456131,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:344_class-20,344_class-20,0.52326554,0.42451850,0.42451850,5,5,0,0,0,0.00000000,-0.09874704,-0.09874704
0,fold0:345_class-72,345_class-72,0.38479161,0.39538234,0.39538234,5,5,0,1,1,0.00000000,0.01059073,0.01059073
0,fold0:346_class-16,346_class-16,0.48827106,0.39420253,0.48827106,4,0,1,0,1,0.09406853,-0.09406853,0.00000000
0,fold0:347_class-64,347_class-64,0.25943872,0.95879877,0.95879877,1,1,0,1,1,0.00000000,0.69936004,0.69936004
0,fold0:348_class-56,348_class-56,0.48531455,0.59261101,0.48531455,5,0,1,1,1,-0.10729647,0.10729647,0.00000000
0,fold0:349_class-40,349_class-40,0.58679795,0.48677346,0.48677346,1,1,0,0,0,0.00000000,-0.10002449,-0.10002449
0,fold0:350_class-24,350_class-24,0.39377844,0.66237575,0.66237575,4,4,0,1,1,0.00000000,0.26859730,0.26859730
0,fold0:351_class-76,351_class-76,0.38278911,0.38256547,0.38256547,2,2,0,0,0,0.00000000,-0.00022364,-0.00022364
0,fold0:352_class-36,352_class-36,0.53473246,0.67181349,0.53473246,1,0,1,1,1,-0.13708103,0.13708103,0.00000000
0,fold0:353_class-0,353_class-0,0.94356549,0.94344568,0.94344568,1,1,0,0,0,0.00000000,-0.00011981,-0.00011981
0,fold0:354_class-76,354_class-76,0.30225211,0.30637401,0.30225211,1,0,1,1,1,-0.00412190,0.00412190,0.00000000
0,fold0:355_class-36,355_class-36,0.92934835,0.93083900,0.92934835,1,0,1,1,1,-0.00149065,0.00149065,0.00000000
0,fold0:356_class-28,356_class-28,0.65769243,0.95053303,0.95053303,1,1,0,1,1,0.00000000,0.29284060,0.29284060
0,fold0:357_class-20,357_class-20,0.05282225,0.05281103,0.05282225,1,0,1,0,1,0.00001122,-0.00001122,0.00000000
0,fold0:358_class-8,358_class-8,0.23202781,0.53113562,0.53113562,1,1,0,1,1,0.00000000,0.29910780,0.29910780
0,fold0:359_class-8,359_class-8,0.70139086,0.71307480,0.71307480,2,2,0,1,1,0.00000000,0.01168394,0.01168394
0,fold0:360_class-24,360_class-24,0.43328196,0.41211557,0.43328196,4,0,1,0,1,0.02116638,-0.02116638,0.00000000
0,fold0:361_class-16,361_class-16,0.41334373,0.41334373,0.41334373,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:362_class-68,362_class-68,0.44135261,0.44086069,0.44135261,2,0,1,0,1,0.00049192,-0.00049192,0.00000000
0,fold0:363_class-8,363_class-8,0.69995534,0.45243889,0.45243889,4,4,0,0,0,0.00000000,-0.24751645,-0.24751645
0,fold0:364_class-48,364_class-48,0.48308873,0.46428570,0.46428570,4,4,0,0,0,0.00000000,-0.01880303,-0.01880303
0,fold0:365_class-16,365_class-16,0.36293808,0.36293808,0.36293808,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:366_class-64,366_class-64,0.63037205,0.33663967,0.63037205,4,0,1,0,1,0.29373237,-0.29373237,0.00000000
0,fold0:367_class-48,367_class-48,0.29471490,0.29440516,0.29471490,1,0,1,0,1,0.00030974,-0.00030974,0.00000000
0,fold0:368_class-20,368_class-20,0.59194273,0.60395962,0.59194273,4,0,1,1,1,-0.01201689,0.01201689,0.00000000
0,fold0:369_class-72,369_class-72,0.81923914,0.81923914,0.81923914,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:370_class-68,370_class-68,0.44879436,0.44953862,0.44953862,2,2,0,1,1,0.00000000,0.00074425,0.00074425
0,fold0:371_class-44,371_class-44,0.39768663,0.51754713,0.39768663,5,0,1,1,1,-0.11986050,0.11986050,0.00000000
0,fold0:372_class-0,372_class-0,0.05156354,0.05164585,0.05164585,1,1,0,1,1,0.00000000,0.00008231,0.00008231
0,fold0:373_class-72,373_class-72,0.17349960,0.22877380,0.22877380,2,2,0,1,1,0.00000000,0.05527420,0.05527420
0,fold0:374_class-4,374_class-4,0.82935470,0.45656753,0.82935470,3,0,1,0,1,0.37278718,-0.37278718,0.00000000
0,fold0:375_class-44,375_class-44,0.58481175,0.58869117,0.58869117,3,3,0,1,1,0.00000000,0.00387943,0.00387943
0,fold0:376_class-0,376_class-0,0.66340178,0.66499454,0.66499454,3,3,0,1,1,0.00000000,0.00159276,0.00159276
0,fold0:377_class-16,377_class-16,0.77064466,0.76623881,0.77064466,3,0,1,0,1,0.00440586,-0.00440586,0.00000000
0,fold0:378_class-76,378_class-76,0.82611364,0.82562125,0.82562125,1,1,0,0,0,0.00000000,-0.00049239,-0.00049239
0,fold0:379_class-16,379_class-16,0.29788691,0.29664961,0.29664961,4,4,0,0,0,0.00000000,-0.00123730,-0.00123730
0,fold0:380_class-24,380_class-24,0.48316774,0.47041449,0.48316774,4,0,1,0,1,0.01275325,-0.01275325,0.00000000
0,fold0:381_class-16,381_class-16,0.56098425,0.57539290,0.56098425,2,0,1,1,1,-0.01440865,0.01440865,0.00000000
0,fold0:382_class-4,382_class-4,0.31337115,0.43400145,0.43400145,5,5,0,1,1,0.00000000,0.12063029,0.12063029
0,fold0:383_class-64,383_class-64,0.35105363,0.45285550,0.45285550,5,5,0,1,1,0.00000000,0.10180187,0.10180187
0,fold0:384_class-64,384_class-64,0.47095302,0.40066487,0.47095302,4,0,1,0,1,0.07028815,-0.07028815,0.00000000
0,fold0:385_class-76,385_class-76,0.47668570,0.32151538,0.32151538,5,5,0,0,0,0.00000000,-0.15517032,-0.15517032
0,fold0:386_class-24,386_class-24,0.50297743,0.54028416,0.54028416,1,1,0,1,1,0.00000000,0.03730673,0.03730673
0,fold0:387_class-64,387_class-64,0.33887553,0.46871784,0.46871784,4,4,0,1,1,0.00000000,0.12984231,0.12984231
0,fold0:388_class-24,388_class-24,0.45125479,0.45125479,0.45125479,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:389_class-20,389_class-20,0.81084526,0.86069673,0.86069673,1,1,0,1,1,0.00000000,0.04985148,0.04985148
0,fold0:390_class-72,390_class-72,0.37870821,0.38080826,0.37870821,4,0,1,1,1,-0.00210005,0.00210005,0.00000000
0,fold0:391_class-64,391_class-64,0.45807561,0.41650206,0.41650206,1,1,0,0,0,0.00000000,-0.04157355,-0.04157355
0,fold0:392_class-36,392_class-36,0.79521346,0.82179236,0.82179236,1,1,0,1,1,0.00000000,0.02657890,0.02657890
0,fold0:393_class-60,393_class-60,0.27779022,0.29625225,0.29625225,4,4,0,1,1,0.00000000,0.01846203,0.01846203
0,fold0:394_class-4,394_class-4,0.91028333,0.91028333,0.91028333,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:395_class-16,395_class-16,0.96064079,0.35750794,0.96064079,3,0,1,0,1,0.60313284,-0.60313284,0.00000000
0,fold0:396_class-44,396_class-44,0.67766637,0.88467968,0.88467968,4,4,0,1,1,0.00000000,0.20701331,0.20701331
0,fold0:397_class-12,397_class-12,0.75649786,0.59169614,0.59169614,3,3,0,0,0,0.00000000,-0.16480172,-0.16480172
0,fold0:398_class-36,398_class-36,0.56837851,0.53694022,0.56837851,5,0,1,0,1,0.03143829,-0.03143829,0.00000000
0,fold0:399_class-32,399_class-32,0.46050298,0.46032408,0.46050298,2,0,1,0,1,0.00017890,-0.00017890,0.00000000
0,fold0:400_class-72,400_class-72,0.39103809,0.40870282,0.39103809,3,0,1,1,1,-0.01766473,0.01766473,0.00000000
0,fold0:401_class-48,401_class-48,0.85428464,0.66152960,0.85428464,5,0,1,0,1,0.19275504,-0.19275504,0.00000000
0,fold0:402_class-68,402_class-68,0.42612040,0.42612040,0.42612040,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:403_class-64,403_class-64,0.90452564,0.96844959,0.96844959,4,4,0,1,1,0.00000000,0.06392395,0.06392395
0,fold0:404_class-56,404_class-56,0.44916034,0.44916034,0.44916034,0,0,0,1,1,0.00000000,0.00000000,0.00000000
0,fold0:405_class-4,405_class-4,0.67877823,0.91963005,0.91963005,5,5,0,1,1,0.00000000,0.24085182,0.24085182
0,fold0:406_class-72,406_class-72,0.30302036,0.16846700,0.30302036,4,0,1,0,1,0.13455336,-0.13455336,0.00000000
0,fold0:407_class-0,407_class-0,0.85575402,0.85370708,0.85575402,3,0,1,0,1,0.00204694,-0.00204694,0.00000000
